id,X,Y
1005,395114.5932,4619356.374
1006,395396.6619,4619484.095
1007,395041.514,4619960.94
1008,394999.1649,4619085.451
1009,395405.1093,4619516.59
1010,394807.3016,4618995.948
1011,395473.0561,4619354.412
1012,394839.0124,4619204.456
1013,395216.3537,4619125.934
1014,394853.5966,4619817.834
1015,394887.7123,4619287.627
1016,395076.95,4619183.51
1017,395220.5963,4619521.324
1018,394648.6526,4619646.189
1019,394724.9255,4619694.215
1020,394711.8691,4619284.716
1021,394634.9388,4619361.15
1022,394872.8883,4619792.587
1023,395443.6524,4619411.597
1024,395106.7627,4619656.128
1025,394904.7271,4619891.628
1026,394940.5193,4619203.41
1027,395501.1291,4619087.14
1028,394887.8392,4619234.735
1029,395409.5005,4619573.308
1030,394701.8606,4619913.023
1031,395521.6824,4619730.935
1032,395255.2101,4619767.952
1033,395368.1736,4619085.585
1034,395530.9822,4618994.659
1035,394777.716,4619187.982
1036,395465.5129,4619357.72
1037,395494.5554,4619706.552
1038,394886.1723,4619414.739
1039,394892.5468,4619504.455
1040,395251.5152,4619998.831
1041,395240.9011,4619595.373
1042,395060.3204,4619470.911
1043,394585.1659,4619552.651
1044,395395.8737,4619405.034
1045,394740.8855,4619608.137
1046,395162.858,4619420.179
1047,395213.4215,4619996.55
1048,395539.3649,4619351.547
1049,395287.2032,4619136.437
1050,395172.4346,4619797.79
1051,395183.2655,4619187.475
1052,395002.5387,4619419.063
1053,394710.3476,4619885.782
1054,394761.2033,4619985.72
1055,395363.8619,4619086.224
1056,395454.8937,4619070.379
1057,395012.2753,4619391.359
1058,395496.6597,4619974.452
1059,394581.8795,4619335.388
1060,394900.8589,4619083.957
1061,395532.8101,4619986.6
1062,395473.3341,4619723.197
1063,394637.1468,4619997.691
1064,394976.9349,4619424.569
1065,394940.6327,4619827.538
1066,394998.6977,4619317.739
1067,395411.8401,4619222.65
1068,394899.9474,4619764.944
1069,395529.9618,4619495.297
1070,394536.6689,4619349.095
1071,395498.2178,4619579.903
1072,394890.4192,4619164.054
1073,395143.2176,4619306.775
1074,395416.2287,4619731.294
1075,395183.8157,4619051.615
1076,394593.3659,4619683.394
1077,395358.447,4619645.198
1078,394804.158,4619081.405
1079,394894.8956,4619575.173
1080,394846.078,4619426.891
1081,395232.7456,4619225.479
1082,394855.2617,4619231.906
1083,395423.7636,4619124.596
1084,394929.6449,4619240.329
1085,394938.0447,4619427.913
1086,395212.8389,4619036.91
1087,395126.4259,4619360.832
1088,395501.0738,4619748.676
1089,395081.1186,4619186.732
1090,394655.9242,4619759.88
1091,394886.1777,4619098.336
1092,394779.0005,4619073.192
1093,394775.4018,4619758.701
1094,395465.2602,4619328.006
1095,395533.6195,4619303.341
1096,394713.6724,4619276.316
1097,394994.1614,4619774.674
1098,395370.2518,4619329.542
1099,395389.3092,4619119.583
1100,395202.158,4619919.837
1101,395515.6747,4619769.428
1102,395410.8073,4619299.323
1103,395250.5289,4619002.46
1104,395474.1124,4619964.05
1105,394579.8875,4619859.167
1106,395443.3051,4619738.225
1107,394992.5746,4619397.397
1108,394910.2052,4619737.644
1109,395280.8244,4619711.175
1110,395046.6798,4619178.898
1111,394963.635,4619738.274
1112,395533.0674,4619160.325
1113,394912.8298,4619874.015
1114,394825.6432,4619328.45
1115,395068.5178,4619734.628
1116,394971.5391,4619285.857
1117,394771.5092,4619399.529
1118,394866.4544,4619778.128
1119,394859.992,4619507.989
1120,395006.0025,4619770.19
1121,395040.8826,4619516.388
1122,394631.8519,4619019.292
1123,395068.7333,4619766.544
1124,395309.1975,4619009.391
1125,394546.2412,4619292.238
1126,395193.8181,4619280.25
1127,395344.9943,4619187.747
1128,394563.3595,4619535.849
1129,394818.1035,4619618.758
1130,395372.1403,4619796.005
1131,394939.6119,4619066.599
1132,394571.6385,4619167.554
1133,394718.5461,4619144.324
1134,395159.709,4619876.815
1135,394978.0035,4619311.244
1136,394717.2244,4619283.256
1137,395112.3825,4619536.574
1138,394974.8759,4619093.925
1139,395506.2842,4619837.658
1140,394910.8708,4618992.238
1141,395069.0425,4619536.01
1142,395400.0078,4619493.643
1143,395283.6888,4619107.267
1144,395170.2515,4619543.097
1145,394679.4194,4619148.734
1146,394606.0567,4619446.358
1147,394642.606,4619657.19
1148,394553.7711,4619102.056
1149,395314.1475,4619275.382
1150,394696.7013,4619390.3
1151,394689.1505,4619806.262
1152,394847.6861,4619014.305
1153,394931.2609,4619235.495
1154,394714.1687,4619488.362
1155,395495.4621,4619155.713
1156,394767.7572,4619879.198
1157,395499.4358,4619662.02
1158,394842.2211,4619292.842
1159,395440.7812,4619794.236
1160,394879.7102,4619549.12
1161,394579.4561,4619418.706
1162,395496.8885,4619917.052
1163,394993.9031,4619420.392
1164,394882.5372,4619536.023
1165,395061.6982,4619438.126
1166,394689.9901,4619488.496
1167,395252.0322,4619520.406
1168,395268.1273,4619002.89
1169,394896.1071,4619887.51
1170,394565.6332,4619763.542
1171,395528.9277,4619998.09
1172,395545.7316,4619068.008
1173,395138.7251,4619141.913
1174,394758.2298,4619340.233
1175,394691.5911,4619996.197
1176,395246.5609,4619480.697
1177,395077.1076,4619711.637
1178,395283.707,4619197.897
1179,395351.4523,4619272.896
1180,394653.4667,4619335.216
1181,395069.2548,4619565.83
1182,395435.9211,4619346.926
1183,394664.5469,4619381.056
1184,394859.7674,4619360.947
1185,395192.0516,4619729.151
1186,395252.7456,4619089.183
1187,395535.7267,4619628.779
1188,394594.5259,4619457.53
1189,394676.1884,4619919.142
1190,395498.0683,4619558.975
1191,395266.9185,4619789.025
1192,395462.7667,4619401.996
1193,395540.6259,4619070.129
1194,394576.9275,4619653.321
1195,395212.6856,4619151.309
1196,394999.2446,4619333.286
1197,395510.1263,4619469.962
1198,395487.317,4619483.592
1199,394649.093,4619618.985
1200,395347.0423,4619483.228
1201,394677.4325,4619197.559
1202,394708.4759,4619426.966
1203,395237.8556,4619268.32
1204,395466.4882,4619226.978
1205,394619.2947,4619974.447
1206,394883.6206,4619005.672
1207,394950.6202,4619069.397
1208,395159.3562,4619684.455
1209,394972.0908,4619280.438
1210,395136.7403,4619198.778
1211,394584.7225,4619260.645
1212,394548.2391,4619234.688
1213,394799.0812,4619391.155
1214,394965.5555,4619406.23
1215,394585.7589,4619822.967
1216,395135.4268,4619132.58
1217,395141.8311,4619342.33
1218,395066.8808,4619756.054
1219,395374.3115,4619762.089
1220,395176.0613,4619104.512
1221,394948.6774,4619917.92
1222,395508.9899,4619564.815
1223,395112.3861,4619392.374
1224,395060.6098,4619714.876
1225,394981.8559,4619894.678
1226,394784.7974,4619031.242
1227,394585.0665,4619998.42
1228,395511.8778,4619305.324
1229,395233.7948,4619848.338
1230,394626.0261,4619943.336
1231,394714.6811,4619519.536
1232,394719.2532,4619296.099
1233,394812.5631,4619438.925
1234,395015.4617,4619175.288
1235,394822.5943,4619749.737
1236,395491.8797,4619695.252
1237,395544.1386,4619547.114
1238,394686.9928,4619182.653
1239,395258.2756,4619702.821
1240,395157.7775,4619873.326
1241,394594.3175,4619241.721
1242,395263.7654,4619070.467
1243,395535.9242,4619242.37
1244,394602.9694,4619668.649
1245,395543.0401,4619995.934
1246,395364.5808,4619121.724
1247,395148.9298,4619997.663
1248,395117.6367,4619096.458
1249,394750.1274,4619953.726
1250,395226.9988,4619880.783
1251,395462.3705,4619995.001
1252,395353.8462,4619482.009
1253,395350.2547,4619387.427
1254,394576.6108,4619397.76
1255,394986.4643,4619075.06
1256,395284.6976,4619938.189
1257,394756.3138,4619972.898
1258,395495.5066,4619553.646
1259,394932.9907,4619235.484
1260,394744.3671,4619515.88
1261,395533.4004,4619759.847
1262,395033.1748,4619306.047
1263,394850.2083,4619999.585
1264,394673.7423,4619500.49
1265,394794.4638,4619479.984
1266,394723.7713,4619634.097
1267,394867.9525,4619051.992
1268,395137.6718,4619773.066
1269,395214.5792,4619050.542
1270,395312.714,4619137.675
1271,395079.2917,4619906.558
1272,395372.5978,4619375.05
1273,395239.6927,4619152.239
1274,394991.6218,4619043.821
1275,395000.7042,4619777.416
1276,395331.2269,4619631.955
1277,395387.2228,4619294.486
1278,395044.7397,4619034.295
1279,394986.5538,4619524.017
1280,395274.1127,4619338.061
1281,395422.5078,4619588.421
1282,395087.8472,4619050.582
1283,395043.6606,4619610.129
1284,395030.008,4619022.89
1285,395086.9163,4619555.284
1286,394873.1607,4619509.118
1287,394743.2965,4619945.386
1288,394954.3306,4619282.301
1289,395401.841,4619111.961
1290,395506.7361,4619848.905
1291,394758.1091,4619729.884
1292,394563.1728,4619429.832
1293,395441.7368,4619440.791
1294,395130.1835,4619426.343
1295,395439.1089,4619796.361
1296,395192.6061,4619967.068
1297,394846.5717,4619232.46
1298,394837.7792,4619297.347
1299,395141.1939,4619659.034
1300,395512.2772,4619311.314
1301,394548.8616,4619358.499
1302,395001.9893,4619949.885
1303,394561.5324,4619599.89
1304,395477.5406,4619571.776
1305,395010.2358,4619369.522
1306,394987.3324,4619056.962
1307,395227.0739,4619051.096
1308,394707.9899,4619485.534
1309,394868.139,4619820.549
1310,394575.7193,4619999.981
1311,395425.3922,4619216.711
1312,395501.9937,4619526.495
1313,394887.9632,4619241.491
1314,394983.366,4619212.92
1315,395526.3482,4619291.003
1316,394779.8568,4619786.925
1317,395234.7086,4619439.583
1318,394670.9918,4619503.915
1319,395282.4967,4619073.81
1320,395050.5625,4619068.303
1321,394905.2865,4619899.903
1322,395164.6928,4619650.92
1323,395086.4636,4619742.369
1324,395167.5821,4619583.917
1325,395445.6,4619321.82
1326,395292.0856,4619200.215
1327,395524.5567,4619629.062
1328,394556.9209,4619491.54
1329,395543.2366,4619195.751
1330,395433.7061,4619398.722
1331,395496.9768,4619554.772
1332,395182.7113,4619259.712
1333,395198.1773,4619860.947
1334,395249.3762,4619834.203
1335,395233.1763,4619314.135
1336,394607.25,4619715.471
1337,394593.173,4619564.92
1338,395136.9413,4619034.535
1339,395115.1729,4619176.067
1340,395046.9531,4619986.002
1341,394740.993,4619850.541
1342,395369.9038,4619033.342
1343,394746.2993,4619724.077
1344,394753.2916,4619135.467
1345,395101.8075,4619206.525
1346,394547.1688,4619041.76
1347,394625.7205,4619037.816
1348,395216.9607,4619783.713
1349,394588.9656,4619861.273
1350,394721.0248,4619518.185
1351,395106.8957,4619892.348
1352,395511.9393,4619285.201
1353,394910.8776,4619980.397
1354,395358.3308,4619293.946
1355,395274.7355,4619557.857
1356,394701.026,4619600.689
1357,394634.1523,4619989.831
1358,394664.8783,4619107.649
1359,394952.3538,4619827.586
1360,394807.3483,4619690.381
1361,394681.571,4619598.673
1362,394691.937,4619880.284
1363,395548.3536,4619483.51
1364,394542.3867,4619376.387
1365,395100.5568,4619994.817
1366,394725.2727,4619739.409
1367,394866.2631,4619922.512
1368,395454.8057,4619788.076
1369,394738.1548,4619227.157
1370,394747.1725,4619752.15
1371,394629.0883,4619821.451
1372,395438.9736,4619098.804
1373,394996.7762,4619119.489
1374,395125.7391,4619630.979
1375,394681.2569,4619566.419
1376,394864.2056,4619791.207
1377,394838.6207,4619697.42
1378,394868.1645,4619421.816
1379,395068.3558,4619045.992
1380,395213.8001,4619320.562
1381,394586.7565,4619346.607
1382,394805.1061,4619802.952
1383,395099.2458,4619851.91
1384,395386.8541,4619976.786
1385,394943.8168,4619540.101
1386,394837.0671,4619035.592
1387,394757.753,4619416.719
1388,395221.2544,4619228.815
1389,395256.5757,4619868.498
1390,394758.1988,4619971.202
1391,395090.8633,4619236.107
1392,394753.4112,4619368.936
1393,394730.0184,4619721.693
1394,395061.0439,4619282.029
1395,395334.3977,4619155.346
1396,394711.1871,4619535.589
1397,394743.308,4619402.613
1398,395309.1756,4619755.157
1399,394662.8295,4619524.047
1400,395177.3311,4619767.31
1401,395284.1417,4619749.849
1402,394858.6568,4619917.262
1403,394685.6594,4619252.757
1404,394938.0706,4619601.622
1405,394977.0697,4619100.857
1406,394880.5762,4619755.037
1407,395245.4871,4619541.123
1408,394815.1838,4619423.434
1409,394672.0751,4619275.178
1410,395264.7282,4619008.032
1411,394543.0246,4619979.479
1412,395355.9284,4619504.65
1413,395507.7637,4619226.544
1414,394794.3064,4619789.484
1415,395109.246,4619677.153
1416,394720.7785,4619758.708
1417,395070.3654,4619983.42
1418,395428.0122,4619539.54
1419,394636.7671,4619922.748
1420,394716.7193,4619153.359
1421,395490.4283,4619925.959
1422,395010.0279,4619436.615
1423,394975.1309,4619344.066
1424,395410.7274,4619166.804
1425,394606.4453,4619950.846
1426,394585.9386,4619068.248
1427,394605.1897,4619050.297
1428,394652.3105,4619891.438
1429,395150.4908,4619416.114
1430,394814.2437,4619079.772
1431,395355.1512,4619527.365
1432,395174.4197,4619602.77
1433,394780.4323,4619567.679
1434,394872.9135,4619031.095
1435,395166.8893,4619330.043
1436,395326.3602,4619483.93
1437,394616.7548,4619513.684
1438,394613.965,4619141.669
1439,395307.5739,4619810.464
1440,394761.4102,4619505.831
1441,394749.8634,4619200.975
1442,394809.5826,4619155.94
1443,394750.944,4619459.007
1444,394736.0895,4619747.839
1445,395329.1395,4619371.958
1446,395206.8871,4619652.513
1447,395227.3156,4619886.627
1448,395229.1083,4619027.175
1449,395247.2548,4619982.479
1450,394737.504,4619692.365
1451,395295.3846,4619923.561
1452,395200.0034,4619341.175
1453,394898.6582,4619126.962
1454,395055.7787,4619414.096
1455,395079.3126,4619471.558
1456,395514.3624,4619808.017
1457,395457.3484,4619166.934
1458,394985.3119,4619929.388
1459,394732.3848,4619718.161
1460,394552.1016,4619342.89
1461,395181.0451,4619052.221
1462,395008.4402,4619891.985
1463,395403.1112,4619069.71
1464,395083.3874,4619654.811
1465,395496.2164,4619032.601
1466,395049.1181,4619563.186
1467,395211.2752,4619122.429
1468,395323.8649,4619637.775
1469,395372.3427,4619873.514
1470,395246.1145,4619658.67
1471,394710.9133,4619064.135
1472,394689.1975,4619866.828
1473,394645.6675,4619610.351
1474,394949.2318,4619771.16
1475,394622.1345,4619963.386
1476,395384.9574,4619335.514
1477,394555.3838,4619587.748
1478,394630.7705,4619708.861
1479,394735.4664,4619772.152
1480,395008.5357,4619265.833
1481,394600.5765,4619211.901
1482,394624.5165,4618999.07
1483,394922.8662,4619890.203
1484,395336.0367,4619223.311
1485,395149.1295,4619190.214
1486,395230.2557,4619179.983
1487,395385.2338,4619955.747
1488,394731.9461,4619402.857
1489,395247.3345,4619932.794
1490,395400.5518,4619821.834
1491,395114.437,4619710.686
1492,394944.9806,4619004.434
1493,395280.2452,4619152.922
1494,395257.3378,4619196.437
1495,395259.2823,4619232.246
1496,394629.7437,4619635.032
1497,395444.998,4619470.964
1498,394668.8116,4619228.364
1499,395083.6238,4619753.999
1500,395143.6004,4619855.728
1501,394815.4253,4619716.189
1502,394657.2598,4619163.005
1503,395349.5173,4619275.761
1504,394584.9196,4619733.233
1505,394685.1822,4619732.542
1506,394925.2164,4619940.848
1507,395056.5839,4619270.787
1508,394599.603,4619944.592
1509,394808.8143,4619365.085
1510,394576.268,4619501.838
1511,394788.0366,4619203.786
1512,395295.7512,4619814.191
1513,394928.4825,4619036.903
1514,395105.7223,4619020.758
1515,394940.6388,4619573.201
1516,394988.5286,4619032.748
1517,395207.5271,4619725.813
1518,394727.7395,4619847.76
1519,394618.6764,4619197.093
1520,395137.5117,4619428.605
1521,395156.3065,4619024.395
1522,394687.3243,4619702.975
1523,394549.3897,4619591.248
1524,394929.9958,4619328.797
1525,395050.7147,4619007.029
1526,394676.8994,4619098.195
1527,394585.079,4619561.639
1528,394655.4363,4619227.265
1529,394660.9975,4619438.02
1530,395128.735,4619252.415
1531,395102.8466,4619095.086
1532,395470.0089,4619325.862
1533,395464.0983,4619376.604
1534,394619.9059,4619047.26
1535,395027.7335,4619839.368
1536,394987.8745,4619390.945
1537,394846.8679,4619416.261
1538,395452.8369,4619795.717
1539,394572.4167,4619007.095
1540,394645.6876,4619703.506
1541,394943.0155,4619692.083
1542,395218.9856,4619043.848
1543,394971.0098,4619168.15
1544,395450.0471,4619804.99
1545,395146.4484,4619571.922
1546,394968.322,4619736.05
1547,395540.9824,4619386.026
1548,395435.5566,4619176.363
1549,395467.1148,4619801.878
1550,395229.3297,4619051.11
1551,394822.5702,4619918.627
1552,395046.7818,4619375.964
1553,395036.0747,4619228.572
1554,394809.701,4619940.456
1555,395233.8494,4619875.808
1556,395222.8769,4619409.918
1557,395207.8119,4619580.194
1558,395400.9996,4619377.727
1559,395516.3743,4619979.156
1560,394995.2411,4618993.351
1561,394592.1292,4619445.729
1562,395489.5356,4619205.478
1563,394709.4883,4619176.205
1564,394620.401,4619954.145
1565,395548.112,4619658.459
1566,395298.7585,4619799.483
1567,394854.2595,4619231.365
1568,395496.1708,4619409.765
1569,395381.1463,4619172.612
1570,394555.1132,4619312.682
1571,394599.3715,4619648.298
1572,394881.368,4619085.273
1573,395358.2712,4619400.963
1574,395543.7756,4619149.478
1575,394986.5916,4619111.006
1576,394708.5158,4619278.346
1577,395355.161,4619213.962
1578,394915.5906,4619256.043
1579,395099.4614,4619575.038
1580,394693.4864,4619591.131
1581,394854.6727,4619096.811
1582,395215.0758,4619607.527
1583,395031.9573,4619286.279
1584,395374.4525,4619746.992
1585,394868.8856,4619289.494
1586,395269.168,4619693.75
1587,395331.9497,4619832.694
1588,395047.9024,4619582.617
1589,395254.8337,4619364.625
1590,395077.0972,4619198.3
1591,394549.4172,4619889.684
1592,394849.1421,4619787.736
1593,395189.5417,4619786.083
1594,395136.7704,4619713.193
1595,395164.8382,4619914.686
1596,395481.2853,4619576.374
1597,395167.913,4619846.712
1598,395213.3622,4619398.62
1599,394911.919,4619299.051
1600,394870.1109,4619084.752
1601,394787.7007,4619558.183
